version,order,mpi_procs,omp_threads,total_workers,time_ms,nodes,pruned,solution,length
4,12,32,4,128,8411.99,572027072,1577156387,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
