version,order,mpi_procs,omp_threads,total_workers,time_ms,nodes,pruned,solution,length
4,12,4,4,16,12821.11,331071460,952515309,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
