version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,10,192,64.00,1869700,5673166,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,55.91,1964550,5935863,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,86.67,2255995,6617750,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
