version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,14,192,94035.64,31750597039,231312117146,"[0, 5, 28, 38, 41, 49, 50, 68, 75, 92, 107, 121, 123, 127]",127
2,14,192,92437.85,35185017757,254565539278,"[0, 5, 28, 38, 41, 49, 50, 68, 75, 92, 107, 121, 123, 127]",127
