version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,13,192,8642.72,2411400196,14592998512,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
2,13,192,6820.20,2601803242,15666017292,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
