version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
1,8,1,3.26,37208,52868,"[0, 1, 4, 9, 15, 22, 32, 34]",34
1,8,1,3.22,37208,52868,"[0, 1, 4, 9, 15, 22, 32, 34]",34
1,8,1,3.26,37208,52868,"[0, 1, 4, 9, 15, 22, 32, 34]",34
