version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,290.50,28994942,108513856,"[0, 1, 9, 19, 24, 31, 52, 56, 58, 69, 72]",72
2,11,192,265.65,25117435,95513883,"[0, 2, 8, 18, 25, 39, 44, 59, 68, 71, 72]",72
2,11,192,226.76,19223191,76956747,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
