version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,12,192,1342.13,192060080,935836725,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
2,12,192,1390.45,204518562,1004866055,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
