version,order,mpi_procs,omp_threads,total_workers,time_ms,nodes,pruned,solution,length
3,12,16,16,256,45937.54,358719503,1006777595,"[0, 2, 6, 24, 29, 40, 43, 55, 68, 75, 76, 85]",85
3,12,16,16,256,45654.09,358701545,1006756475,"[0, 2, 6, 24, 29, 40, 43, 55, 68, 75, 76, 85]",85
