version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,13,192,10654.08,2521357519,15180748675,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
2,13,192,10645.65,2655831413,15787406073,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
