version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,232.34,34385607,126586968,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,89.51,19183142,75887974,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,149.46,26912484,102178478,"[0, 1, 9, 19, 24, 31, 52, 56, 58, 69, 72]",72
