version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,8,96,20.27,37101,59202,"[0, 2, 12, 19, 25, 30, 33, 34]",34
2,8,96,7.61,34656,57031,"[0, 2, 12, 19, 25, 30, 33, 34]",34
