version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,130.29,24538293,93382215,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,171.47,31729681,116893303,"[0, 2, 8, 18, 25, 39, 44, 59, 68, 71, 72]",72
2,11,192,134.53,28585539,106228534,"[0, 1, 9, 19, 24, 31, 52, 56, 58, 69, 72]",72
