version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,10,192,79.91,2632646,7289657,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,72.67,3012722,8302591,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
2,10,192,27.39,1460952,4510838,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
