version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,10,192,40.91,1266725,4102822,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,65.03,1674156,5232434,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,110.89,2299960,6597417,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
