version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,8,96,18.52,36772,59819,"[0, 1, 4, 9, 15, 22, 32, 34]",34
2,8,96,7.11,30967,50816,"[0, 1, 4, 9, 15, 22, 32, 34]",34
