version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,9,96,13.87,228318,529816,"[0, 3, 9, 17, 19, 32, 39, 43, 44]",44
2,9,96,24.45,237128,554431,"[0, 3, 9, 17, 19, 32, 39, 43, 44]",44
