version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,13,192,11192.46,2538829490,15415739462,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
2,13,192,11306.81,3152111046,18603272203,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
