version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,12,192,804.26,219653197,1046274842,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
2,12,192,780.52,184735438,895597833,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
