version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,106.19,30361826,113769402,"[0, 2, 8, 18, 25, 39, 44, 59, 68, 71, 72]",72
2,11,192,79.38,22975434,88093197,"[0, 2, 8, 18, 25, 39, 44, 59, 68, 71, 72]",72
2,11,192,113.57,20095633,78786556,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
