version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,10,192,17.79,1997351,5824677,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,27.86,2974300,8478678,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,19.57,2923210,8370179,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
