version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,10,192,35.98,1675635,5149764,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,45.09,2938432,8407210,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
2,10,192,52.21,2612322,7451969,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
