version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,9,96,27.24,256040,601756,"[0, 1, 5, 12, 25, 27, 35, 41, 44]",44
2,9,96,14.35,230211,538343,"[0, 1, 5, 12, 25, 27, 35, 41, 44]",44
