version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,12,192,707.02,191131516,943744124,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
2,12,192,674.33,192480929,925719213,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
