version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,10,192,35.10,2120424,6216128,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,24.76,1955541,5648537,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
2,10,192,34.73,3162402,8990924,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
