version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,10,192,103.52,3758146,10434010,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
2,10,192,81.06,2942442,8426605,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,41.03,2013637,6208167,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
