version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,8,96,19.61,31412,51021,"[0, 1, 4, 9, 15, 22, 32, 34]",34
2,8,96,8.06,41022,65712,"[0, 1, 4, 9, 15, 22, 32, 34]",34
