version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,8,96,7.37,36134,58052,"[0, 1, 4, 9, 15, 22, 32, 34]",34
2,8,96,6.64,34027,56297,"[0, 1, 4, 9, 15, 22, 32, 34]",34
