version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,13,192,11298.03,2673136177,16049024490,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
2,13,192,10809.16,2646690275,15917763134,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
