version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,142.97,25503873,97076774,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,205.44,26539020,99189738,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,156.24,25413527,96629010,"[0, 1, 9, 19, 24, 31, 52, 56, 58, 69, 72]",72
