version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,9,96,12.83,225904,542120,"[0, 3, 9, 17, 19, 32, 39, 43, 44]",44
2,9,96,13.55,226256,540392,"[0, 3, 9, 17, 19, 32, 39, 43, 44]",44
