version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,10,192,33.37,2697569,7761309,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
2,10,192,31.08,3193168,9214116,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
2,10,192,27.58,2798456,8092513,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
