version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,10,192,97.05,2115540,6209554,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,109.91,3031519,8490628,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,129.39,3933155,11214746,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
