version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,64.53,20949773,81197866,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,105.28,26848609,101483352,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,90.66,28529744,106504617,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
