version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,78.41,20347738,79890939,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,113.71,27815360,103232389,"[0, 2, 8, 18, 25, 39, 44, 59, 68, 71, 72]",72
2,11,192,85.49,23912790,91110417,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
