version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,9,96,14.19,269803,621258,"[0, 3, 9, 17, 19, 32, 39, 43, 44]",44
2,9,96,18.51,322852,730949,"[0, 1, 5, 12, 25, 27, 35, 41, 44]",44
