version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,152.42,23802894,91346357,"[0, 1, 9, 19, 24, 31, 52, 56, 58, 69, 72]",72
2,11,192,102.60,21485307,83072260,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,221.17,28340010,107473154,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
