version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,14,192,95409.85,32987330505,240175486509,"[0, 5, 28, 38, 41, 49, 50, 68, 75, 92, 107, 121, 123, 127]",127
2,14,192,91857.46,32663535464,237471313026,"[0, 5, 28, 38, 41, 49, 50, 68, 75, 92, 107, 121, 123, 127]",127
