version,order,mpi_procs,omp_threads,total_workers,time_ms,nodes,pruned,solution,length
4,12,16,8,128,2171.03,403891805,1147876985,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
4,12,16,8,128,2133.22,388956688,1108710959,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
