version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,12,192,5144.52,205900963,1011714558,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
2,12,192,4553.30,203738575,988733068,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
