version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,493.90,23751601,92240918,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,542.61,20891971,82518405,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,541.78,26129972,98645869,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
