version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,12,192,719.30,185067013,914752779,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
2,12,192,808.31,213812831,1031336913,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
