version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,601.34,26892296,102995091,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,607.76,21668034,84516478,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,546.53,25727284,97121643,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
