version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,14,192,86549.77,32090873013,233651453636,"[0, 5, 28, 38, 41, 49, 50, 68, 75, 92, 107, 121, 123, 127]",127
2,14,192,86626.68,32669617802,239171597023,"[0, 5, 28, 38, 41, 49, 50, 68, 75, 92, 107, 121, 123, 127]",127
