version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,8,96,7.07,36664,58203,"[0, 1, 4, 9, 15, 22, 32, 34]",34
2,8,96,19.63,37155,59391,"[0, 1, 4, 9, 15, 22, 32, 34]",34
