version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,163.54,20713510,81409437,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,253.47,26961312,100510320,"[0, 1, 9, 19, 24, 31, 52, 56, 58, 69, 72]",72
2,11,192,407.10,21879605,83982560,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
