version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,9,96,11.73,329184,722015,"[0, 3, 9, 17, 19, 32, 39, 43, 44]",44
2,9,96,11.96,290726,660408,"[0, 3, 9, 17, 19, 32, 39, 43, 44]",44
