version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,13,192,6269.31,2516535065,15068442993,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
2,13,192,7323.79,3009277649,17902962869,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
