version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,10,192,19.90,1733244,5008091,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,30.28,2150171,6416743,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,24.20,1709183,5234193,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
