version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,10,192,83.67,2972449,8397891,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
2,10,192,25.57,1409309,4371799,"[0, 1, 6, 10, 23, 26, 34, 41, 53, 55]",55
2,10,192,41.59,2899999,8272531,"[0, 2, 14, 21, 29, 32, 45, 49, 54, 55]",55
