version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,87.50,23805549,90490062,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,109.76,27506565,104538327,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,106.84,26459647,100382393,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
