version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,13,192,8790.55,3242747619,19230325293,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
2,13,192,6477.71,2571668819,15419960216,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
