version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,9,96,11.86,355427,788008,"[0, 1, 5, 12, 25, 27, 35, 41, 44]",44
2,9,96,21.96,307894,695961,"[0, 1, 5, 12, 25, 27, 35, 41, 44]",44
