version,order,mpi_procs,omp_threads,total_workers,time_ms,nodes,pruned,solution,length
3,11,8,4,32,2034.94,42645550,102179667,"[0, 1, 4, 13, 28, 33, 47, 54, 64, 70, 72]",72
3,11,8,4,32,2059.86,42643734,102176759,"[0, 1, 4, 13, 28, 33, 47, 54, 64, 70, 72]",72
