version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,12,192,1297.47,195096662,967299998,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
2,12,192,1183.20,195977134,934694968,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
