version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,13,192,6502.34,2602675829,15564335913,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
2,13,192,9108.57,2850880388,16793821893,"[0, 7, 8, 17, 21, 36, 47, 63, 69, 81, 101, 104, 106]",106
