version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,11,192,506.90,24657286,95542320,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
2,11,192,509.15,23034674,90589072,"[0, 1, 9, 19, 24, 31, 52, 56, 58, 69, 72]",72
2,11,192,601.50,27391892,104105148,"[0, 3, 14, 16, 20, 41, 48, 53, 63, 71, 72]",72
