version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,9,96,10.50,311536,698465,"[0, 1, 5, 12, 25, 27, 35, 41, 44]",44
2,9,96,10.75,301322,679298,"[0, 1, 5, 12, 25, 27, 35, 41, 44]",44
