version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,9,96,12.29,333353,752226,"[0, 1, 5, 12, 25, 27, 35, 41, 44]",44
2,9,96,21.73,310361,697580,"[0, 1, 5, 12, 25, 27, 35, 41, 44]",44
