version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,12,192,636.44,241194290,1154433924,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
2,12,192,534.80,188074215,914067379,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
