version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,12,192,780.80,208720962,1012242537,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
2,12,192,684.96,193047727,954444433,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
