version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,9,96,11.85,291378,673665,"[0, 1, 5, 12, 25, 27, 35, 41, 44]",44
2,9,96,11.67,291714,661457,"[0, 1, 5, 12, 25, 27, 35, 41, 44]",44
