version,order,mpi_procs,omp_threads,total_workers,time_ms,nodes,pruned,solution,length
4,12,4,8,32,4655.49,329835283,948866352,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
4,12,4,8,32,5416.14,332139467,954157936,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
