version,order,threads,time_ms,nodes_explored,nodes_pruned,solution,length
2,12,192,578.51,163928774,810714581,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
2,12,192,400.00,171328879,849535710,"[0, 9, 10, 17, 30, 42, 45, 56, 61, 79, 83, 85]",85
